Checkin ID,Location ID,Location Name,Date,Month,Day of Week,Hour,Time Slot,Member Visits,Location Capacity,Utilization %,Overcrowded,Estimated Wait Minutes,Is Weekend,Is Peak Hour
CHK0024806,LOC-004,Brampton North,2024-07-26,2024-07,Friday,15,15:00,25,160,15.6,No,0,No,No
CHK0024807,LOC-004,Brampton North,2024-07-26,2024-07,Friday,16,16:00,65,160,40.6,No,0,No,No
CHK0024808,LOC-004,Brampton North,2024-07-26,2024-07,Friday,17,17:00,101,160,63.1,No,0,No,Yes
CHK0024809,LOC-004,Brampton North,2024-07-26,2024-07,Friday,18,18:00,168,160,105.0,Yes,10,No,Yes
CHK0024810,LOC-004,Brampton North,2024-07-26,2024-07,Friday,19,19:00,136,160,85.0,No,0,No,Yes
CHK0024811,LOC-004,Brampton North,2024-07-26,2024-07,Friday,20,20:00,67,160,41.9,No,0,No,No
CHK0024812,LOC-004,Brampton North,2024-07-26,2024-07,Friday,21,21:00,37,160,23.1,No,0,No,No
CHK0024813,LOC-004,Brampton North,2024-07-26,2024-07,Friday,22,22:00,25,160,15.6,No,0,No,No
CHK0024814,LOC-004,Brampton North,2024-07-26,2024-07,Friday,23,23:00,9,160,5.6,No,0,No,No
CHK0024815,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,5,05:00,8,160,5.0,No,0,Yes,No
CHK0024816,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,6,06:00,26,160,16.2,No,0,Yes,No
CHK0024817,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,7,07:00,54,160,33.8,No,0,Yes,No
CHK0024818,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,8,08:00,28,160,17.5,No,0,Yes,No
CHK0024819,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,9,09:00,32,160,20.0,No,0,Yes,No
CHK0024820,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,10,10:00,21,160,13.1,No,0,Yes,No
CHK0024821,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,11,11:00,19,160,11.9,No,0,Yes,No
CHK0024822,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,12,12:00,40,160,25.0,No,0,Yes,No
CHK0024823,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,13,13:00,26,160,16.2,No,0,Yes,No
CHK0024824,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,14,14:00,20,160,12.5,No,0,Yes,No
CHK0024825,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,15,15:00,21,160,13.1,No,0,Yes,No
CHK0024826,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,16,16:00,50,160,31.2,No,0,Yes,No
CHK0024827,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,17,17:00,95,160,59.4,No,0,Yes,Yes
CHK0024828,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,18,18:00,108,160,67.5,No,0,Yes,Yes
CHK0024829,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,19,19:00,89,160,55.6,No,0,Yes,Yes
CHK0024830,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,20,20:00,61,160,38.1,No,0,Yes,No
CHK0024831,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,21,21:00,37,160,23.1,No,0,Yes,No
CHK0024832,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,22,22:00,15,160,9.4,No,0,Yes,No
CHK0024833,LOC-004,Brampton North,2024-07-27,2024-07,Saturday,23,23:00,5,160,3.1,No,0,Yes,No
CHK0024834,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,5,05:00,6,160,3.8,No,0,Yes,No
CHK0024835,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,6,06:00,15,160,9.4,No,0,Yes,No
CHK0024836,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,7,07:00,31,160,19.4,No,0,Yes,No
CHK0024837,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,8,08:00,26,160,16.2,No,0,Yes,No
CHK0024838,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,9,09:00,21,160,13.1,No,0,Yes,No
CHK0024839,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,10,10:00,18,160,11.2,No,0,Yes,No
CHK0024840,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,11,11:00,13,160,8.1,No,0,Yes,No
CHK0024841,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,12,12:00,23,160,14.4,No,0,Yes,No
CHK0024842,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,13,13:00,18,160,11.2,No,0,Yes,No
CHK0024843,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,14,14:00,12,160,7.5,No,0,Yes,No
CHK0024844,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,15,15:00,15,160,9.4,No,0,Yes,No
CHK0024845,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,16,16:00,38,160,23.8,No,0,Yes,No
CHK0024846,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,17,17:00,53,160,33.1,No,0,Yes,Yes
CHK0024847,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,18,18:00,60,160,37.5,No,0,Yes,Yes
CHK0024848,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,19,19:00,78,160,48.8,No,0,Yes,Yes
CHK0024849,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,20,20:00,36,160,22.5,No,0,Yes,No
CHK0024850,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,21,21:00,19,160,11.9,No,0,Yes,No
CHK0024851,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,22,22:00,8,160,5.0,No,0,Yes,No
CHK0024852,LOC-004,Brampton North,2024-07-28,2024-07,Sunday,23,23:00,4,160,2.5,No,0,Yes,No
CHK0024853,LOC-004,Brampton North,2024-07-29,2024-07,Monday,5,05:00,15,160,9.4,No,0,No,No
CHK0024854,LOC-004,Brampton North,2024-07-29,2024-07,Monday,6,06:00,37,160,23.1,No,0,No,No
CHK0024855,LOC-004,Brampton North,2024-07-29,2024-07,Monday,7,07:00,86,160,53.8,No,0,No,No
CHK0024856,LOC-004,Brampton North,2024-07-29,2024-07,Monday,8,08:00,72,160,45.0,No,0,No,No
CHK0024857,LOC-004,Brampton North,2024-07-29,2024-07,Monday,9,09:00,56,160,35.0,No,0,No,No
CHK0024858,LOC-004,Brampton North,2024-07-29,2024-07,Monday,10,10:00,33,160,20.6,No,0,No,No
CHK0024859,LOC-004,Brampton North,2024-07-29,2024-07,Monday,11,11:00,36,160,22.5,No,0,No,No
CHK0024860,LOC-004,Brampton North,2024-07-29,2024-07,Monday,12,12:00,69,160,43.1,No,0,No,No
CHK0024861,LOC-004,Brampton North,2024-07-29,2024-07,Monday,13,13:00,49,160,30.6,No,0,No,No
CHK0024862,LOC-004,Brampton North,2024-07-29,2024-07,Monday,14,14:00,32,160,20.0,No,0,No,No
CHK0024863,LOC-004,Brampton North,2024-07-29,2024-07,Monday,15,15:00,43,160,26.9,No,0,No,No
CHK0024864,LOC-004,Brampton North,2024-07-29,2024-07,Monday,16,16:00,67,160,41.9,No,0,No,No
CHK0024865,LOC-004,Brampton North,2024-07-29,2024-07,Monday,17,17:00,151,160,94.4,Yes,5,No,Yes
CHK0024866,LOC-004,Brampton North,2024-07-29,2024-07,Monday,18,18:00,193,160,120.6,Yes,18,No,Yes
CHK0024867,LOC-004,Brampton North,2024-07-29,2024-07,Monday,19,19:00,146,160,91.2,Yes,3,No,Yes
CHK0024868,LOC-004,Brampton North,2024-07-29,2024-07,Monday,20,20:00,110,160,68.8,No,0,No,No
CHK0024869,LOC-004,Brampton North,2024-07-29,2024-07,Monday,21,21:00,62,160,38.8,No,0,No,No
CHK0024870,LOC-004,Brampton North,2024-07-29,2024-07,Monday,22,22:00,26,160,16.2,No,0,No,No
CHK0024871,LOC-004,Brampton North,2024-07-29,2024-07,Monday,23,23:00,13,160,8.1,No,0,No,No
CHK0024872,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,5,05:00,15,160,9.4,No,0,No,No
CHK0024873,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,6,06:00,42,160,26.2,No,0,No,No
CHK0024874,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,7,07:00,74,160,46.2,No,0,No,No
CHK0024875,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,8,08:00,87,160,54.4,No,0,No,No
CHK0024876,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,9,09:00,33,160,20.6,No,0,No,No
CHK0024877,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,10,10:00,36,160,22.5,No,0,No,No
CHK0024878,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,11,11:00,36,160,22.5,No,0,No,No
CHK0024879,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,12,12:00,51,160,31.9,No,0,No,No
CHK0024880,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,13,13:00,57,160,35.6,No,0,No,No
CHK0024881,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,14,14:00,24,160,15.0,No,0,No,No
CHK0024882,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,15,15:00,37,160,23.1,No,0,No,No
CHK0024883,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,16,16:00,63,160,39.4,No,0,No,No
CHK0024884,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,17,17:00,117,160,73.1,No,0,No,Yes
CHK0024885,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,18,18:00,169,160,105.6,Yes,10,No,Yes
CHK0024886,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,19,19:00,181,160,113.1,Yes,14,No,Yes
CHK0024887,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,20,20:00,83,160,51.9,No,0,No,No
CHK0024888,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,21,21:00,51,160,31.9,No,0,No,No
CHK0024889,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,22,22:00,21,160,13.1,No,0,No,No
CHK0024890,LOC-004,Brampton North,2024-07-30,2024-07,Tuesday,23,23:00,11,160,6.9,No,0,No,No
CHK0024891,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,5,05:00,14,160,8.8,No,0,No,No
CHK0024892,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,6,06:00,38,160,23.8,No,0,No,No
CHK0024893,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,7,07:00,76,160,47.5,No,0,No,No
CHK0024894,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,8,08:00,70,160,43.8,No,0,No,No
CHK0024895,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,9,09:00,57,160,35.6,No,0,No,No
CHK0024896,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,10,10:00,37,160,23.1,No,0,No,No
CHK0024897,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,11,11:00,35,160,21.9,No,0,No,No
CHK0024898,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,12,12:00,59,160,36.9,No,0,No,No
CHK0024899,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,13,13:00,47,160,29.4,No,0,No,No
CHK0024900,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,14,14:00,26,160,16.2,No,0,No,No
CHK0024901,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,15,15:00,31,160,19.4,No,0,No,No
CHK0024902,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,16,16:00,65,160,40.6,No,0,No,No
CHK0024903,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,17,17:00,155,160,96.9,Yes,6,No,Yes
CHK0024904,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,18,18:00,178,160,111.2,Yes,13,No,Yes
CHK0024905,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,19,19:00,147,160,91.9,Yes,3,No,Yes
CHK0024906,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,20,20:00,96,160,60.0,No,0,No,No
CHK0024907,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,21,21:00,49,160,30.6,No,0,No,No
CHK0024908,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,22,22:00,29,160,18.1,No,0,No,No
CHK0024909,LOC-004,Brampton North,2024-07-31,2024-07,Wednesday,23,23:00,10,160,6.2,No,0,No,No
CHK0024910,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,5,05:00,12,160,7.5,No,0,No,No
CHK0024911,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,6,06:00,41,160,25.6,No,0,No,No
CHK0024912,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,7,07:00,69,160,43.1,No,0,No,No
CHK0024913,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,8,08:00,54,160,33.8,No,0,No,No
CHK0024914,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,9,09:00,48,160,30.0,No,0,No,No
CHK0024915,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,10,10:00,37,160,23.1,No,0,No,No
CHK0024916,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,11,11:00,32,160,20.0,No,0,No,No
CHK0024917,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,12,12:00,60,160,37.5,No,0,No,No
CHK0024918,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,13,13:00,51,160,31.9,No,0,No,No
CHK0024919,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,14,14:00,35,160,21.9,No,0,No,No
CHK0024920,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,15,15:00,45,160,28.1,No,0,No,No
CHK0024921,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,16,16:00,70,160,43.8,No,0,No,No
CHK0024922,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,17,17:00,120,160,75.0,No,0,No,Yes
CHK0024923,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,18,18:00,156,160,97.5,Yes,6,No,Yes
CHK0024924,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,19,19:00,161,160,100.6,Yes,8,No,Yes
CHK0024925,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,20,20:00,91,160,56.9,No,0,No,No
CHK0024926,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,21,21:00,50,160,31.2,No,0,No,No
CHK0024927,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,22,22:00,19,160,11.9,No,0,No,No
CHK0024928,LOC-004,Brampton North,2024-08-01,2024-08,Thursday,23,23:00,9,160,5.6,No,0,No,No
CHK0024929,LOC-004,Brampton North,2024-08-02,2024-08,Friday,5,05:00,11,160,6.9,No,0,No,No
CHK0024930,LOC-004,Brampton North,2024-08-02,2024-08,Friday,6,06:00,25,160,15.6,No,0,No,No
CHK0024931,LOC-004,Brampton North,2024-08-02,2024-08,Friday,7,07:00,70,160,43.8,No,0,No,No
CHK0024932,LOC-004,Brampton North,2024-08-02,2024-08,Friday,8,08:00,62,160,38.8,No,0,No,No
CHK0024933,LOC-004,Brampton North,2024-08-02,2024-08,Friday,9,09:00,39,160,24.4,No,0,No,No
CHK0024934,LOC-004,Brampton North,2024-08-02,2024-08,Friday,10,10:00,29,160,18.1,No,0,No,No
CHK0024935,LOC-004,Brampton North,2024-08-02,2024-08,Friday,11,11:00,29,160,18.1,No,0,No,No
CHK0024936,LOC-004,Brampton North,2024-08-02,2024-08,Friday,12,12:00,56,160,35.0,No,0,No,No
CHK0024937,LOC-004,Brampton North,2024-08-02,2024-08,Friday,13,13:00,35,160,21.9,No,0,No,No
CHK0024938,LOC-004,Brampton North,2024-08-02,2024-08,Friday,14,14:00,27,160,16.9,No,0,No,No
CHK0024939,LOC-004,Brampton North,2024-08-02,2024-08,Friday,15,15:00,36,160,22.5,No,0,No,No
CHK0024940,LOC-004,Brampton North,2024-08-02,2024-08,Friday,16,16:00,47,160,29.4,No,0,No,No
CHK0024941,LOC-004,Brampton North,2024-08-02,2024-08,Friday,17,17:00,103,160,64.4,No,0,No,Yes
CHK0024942,LOC-004,Brampton North,2024-08-02,2024-08,Friday,18,18:00,141,160,88.1,Yes,2,No,Yes
CHK0024943,LOC-004,Brampton North,2024-08-02,2024-08,Friday,19,19:00,138,160,86.2,Yes,1,No,Yes
CHK0024944,LOC-004,Brampton North,2024-08-02,2024-08,Friday,20,20:00,91,160,56.9,No,0,No,No
CHK0024945,LOC-004,Brampton North,2024-08-02,2024-08,Friday,21,21:00,45,160,28.1,No,0,No,No
CHK0024946,LOC-004,Brampton North,2024-08-02,2024-08,Friday,22,22:00,22,160,13.8,No,0,No,No
CHK0024947,LOC-004,Brampton North,2024-08-02,2024-08,Friday,23,23:00,7,160,4.4,No,0,No,No
CHK0024948,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,5,05:00,8,160,5.0,No,0,Yes,No
CHK0024949,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,6,06:00,20,160,12.5,No,0,Yes,No
CHK0024950,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,7,07:00,38,160,23.8,No,0,Yes,No
CHK0024951,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,8,08:00,30,160,18.8,No,0,Yes,No
CHK0024952,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,9,09:00,34,160,21.2,No,0,Yes,No
CHK0024953,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,10,10:00,20,160,12.5,No,0,Yes,No
CHK0024954,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,11,11:00,21,160,13.1,No,0,Yes,No
CHK0024955,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,12,12:00,42,160,26.2,No,0,Yes,No
CHK0024956,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,13,13:00,30,160,18.8,No,0,Yes,No
CHK0024957,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,14,14:00,22,160,13.8,No,0,Yes,No
CHK0024958,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,15,15:00,19,160,11.9,No,0,Yes,No
CHK0024959,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,16,16:00,36,160,22.5,No,0,Yes,No
CHK0024960,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,17,17:00,70,160,43.8,No,0,Yes,Yes
CHK0024961,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,18,18:00,98,160,61.3,No,0,Yes,Yes
CHK0024962,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,19,19:00,104,160,65.0,No,0,Yes,Yes
CHK0024963,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,20,20:00,61,160,38.1,No,0,Yes,No
CHK0024964,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,21,21:00,29,160,18.1,No,0,Yes,No
CHK0024965,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,22,22:00,14,160,8.8,No,0,Yes,No
CHK0024966,LOC-004,Brampton North,2024-08-03,2024-08,Saturday,23,23:00,6,160,3.8,No,0,Yes,No
CHK0024967,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,5,05:00,5,160,3.1,No,0,Yes,No
CHK0024968,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,6,06:00,17,160,10.6,No,0,Yes,No
CHK0024969,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,7,07:00,30,160,18.8,No,0,Yes,No
CHK0024970,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,8,08:00,27,160,16.9,No,0,Yes,No
CHK0024971,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,9,09:00,16,160,10.0,No,0,Yes,No
CHK0024972,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,10,10:00,13,160,8.1,No,0,Yes,No
CHK0024973,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,11,11:00,12,160,7.5,No,0,Yes,No
CHK0024974,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,12,12:00,26,160,16.2,No,0,Yes,No
CHK0024975,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,13,13:00,20,160,12.5,No,0,Yes,No
CHK0024976,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,14,14:00,15,160,9.4,No,0,Yes,No
CHK0024977,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,15,15:00,18,160,11.2,No,0,Yes,No
CHK0024978,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,16,16:00,31,160,19.4,No,0,Yes,No
CHK0024979,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,17,17:00,56,160,35.0,No,0,Yes,Yes
CHK0024980,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,18,18:00,77,160,48.1,No,0,Yes,Yes
CHK0024981,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,19,19:00,55,160,34.4,No,0,Yes,Yes
CHK0024982,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,20,20:00,44,160,27.5,No,0,Yes,No
CHK0024983,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,21,21:00,28,160,17.5,No,0,Yes,No
CHK0024984,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,22,22:00,10,160,6.2,No,0,Yes,No
CHK0024985,LOC-004,Brampton North,2024-08-04,2024-08,Sunday,23,23:00,5,160,3.1,No,0,Yes,No
CHK0024986,LOC-004,Brampton North,2024-08-05,2024-08,Monday,5,05:00,15,160,9.4,No,0,No,No
CHK0024987,LOC-004,Brampton North,2024-08-05,2024-08,Monday,6,06:00,36,160,22.5,No,0,No,No
CHK0024988,LOC-004,Brampton North,2024-08-05,2024-08,Monday,7,07:00,93,160,58.1,No,0,No,No
CHK0024989,LOC-004,Brampton North,2024-08-05,2024-08,Monday,8,08:00,66,160,41.2,No,0,No,No
CHK0024990,LOC-004,Brampton North,2024-08-05,2024-08,Monday,9,09:00,57,160,35.6,No,0,No,No
CHK0024991,LOC-004,Brampton North,2024-08-05,2024-08,Monday,10,10:00,41,160,25.6,No,0,No,No
CHK0024992,LOC-004,Brampton North,2024-08-05,2024-08,Monday,11,11:00,38,160,23.8,No,0,No,No
CHK0024993,LOC-004,Brampton North,2024-08-05,2024-08,Monday,12,12:00,60,160,37.5,No,0,No,No
CHK0024994,LOC-004,Brampton North,2024-08-05,2024-08,Monday,13,13:00,57,160,35.6,No,0,No,No
CHK0024995,LOC-004,Brampton North,2024-08-05,2024-08,Monday,14,14:00,34,160,21.2,No,0,No,No
CHK0024996,LOC-004,Brampton North,2024-08-05,2024-08,Monday,15,15:00,48,160,30.0,No,0,No,No
CHK0024997,LOC-004,Brampton North,2024-08-05,2024-08,Monday,16,16:00,88,160,55.0,No,0,No,No
CHK0024998,LOC-004,Brampton North,2024-08-05,2024-08,Monday,17,17:00,151,160,94.4,Yes,5,No,Yes
CHK0024999,LOC-004,Brampton North,2024-08-05,2024-08,Monday,18,18:00,183,160,114.4,Yes,15,No,Yes
CHK0025000,LOC-004,Brampton North,2024-08-05,2024-08,Monday,19,19:00,134,160,83.8,No,0,No,Yes
CHK0025001,LOC-004,Brampton North,2024-08-05,2024-08,Monday,20,20:00,130,160,81.2,No,0,No,No
CHK0025002,LOC-004,Brampton North,2024-08-05,2024-08,Monday,21,21:00,62,160,38.8,No,0,No,No
CHK0025003,LOC-004,Brampton North,2024-08-05,2024-08,Monday,22,22:00,25,160,15.6,No,0,No,No
CHK0025004,LOC-004,Brampton North,2024-08-05,2024-08,Monday,23,23:00,8,160,5.0,No,0,No,No
CHK0025005,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,5,05:00,12,160,7.5,No,0,No,No
CHK0025006,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,6,06:00,41,160,25.6,No,0,No,No
CHK0025007,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,7,07:00,76,160,47.5,No,0,No,No
CHK0025008,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,8,08:00,66,160,41.2,No,0,No,No
CHK0025009,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,9,09:00,48,160,30.0,No,0,No,No
CHK0025010,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,10,10:00,42,160,26.2,No,0,No,No
CHK0025011,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,11,11:00,35,160,21.9,No,0,No,No
CHK0025012,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,12,12:00,82,160,51.2,No,0,No,No
CHK0025013,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,13,13:00,51,160,31.9,No,0,No,No
CHK0025014,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,14,14:00,26,160,16.2,No,0,No,No
CHK0025015,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,15,15:00,35,160,21.9,No,0,No,No
CHK0025016,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,16,16:00,77,160,48.1,No,0,No,No
CHK0025017,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,17,17:00,172,160,107.5,Yes,11,No,Yes
CHK0025018,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,18,18:00,156,160,97.5,Yes,6,No,Yes
CHK0025019,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,19,19:00,161,160,100.6,Yes,8,No,Yes
CHK0025020,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,20,20:00,97,160,60.6,No,0,No,No
CHK0025021,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,21,21:00,39,160,24.4,No,0,No,No
CHK0025022,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,22,22:00,29,160,18.1,No,0,No,No
CHK0025023,LOC-004,Brampton North,2024-08-06,2024-08,Tuesday,23,23:00,8,160,5.0,No,0,No,No
CHK0025024,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,5,05:00,10,160,6.2,No,0,No,No
CHK0025025,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,6,06:00,36,160,22.5,No,0,No,No
CHK0025026,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,7,07:00,79,160,49.4,No,0,No,No
CHK0025027,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,8,08:00,69,160,43.1,No,0,No,No
CHK0025028,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,9,09:00,45,160,28.1,No,0,No,No
CHK0025029,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,10,10:00,54,160,33.8,No,0,No,No
CHK0025030,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,11,11:00,36,160,22.5,No,0,No,No
CHK0025031,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,12,12:00,58,160,36.2,No,0,No,No
CHK0025032,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,13,13:00,44,160,27.5,No,0,No,No
CHK0025033,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,14,14:00,29,160,18.1,No,0,No,No
CHK0025034,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,15,15:00,28,160,17.5,No,0,No,No
CHK0025035,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,16,16:00,58,160,36.2,No,0,No,No
CHK0025036,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,17,17:00,117,160,73.1,No,0,No,Yes
CHK0025037,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,18,18:00,148,160,92.5,Yes,4,No,Yes
CHK0025038,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,19,19:00,162,160,101.2,Yes,8,No,Yes
CHK0025039,LOC-004,Brampton North,2024-08-07,2024-08,Wednesday,20,20:00,113,160,70.6,No,0,No,No
